STATISTIC,Statistic Label,TLIST(M1),Month,C03788V04538,COUNTYNAME,UNIT,WaitingTime
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,IE0,Ireland,Weeks,20.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,24.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,23.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,22.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,20.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202411,2024 November,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,IE0,Ireland,Weeks,20.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,21.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,20.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202412,2024 December,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,23.5
